Date,Close,Volume
2008-12-18,169.03,156729904
2008-12-19,168.53,297174784
2008-12-22,163.417,130912496
2008-12-23,161.23,115254496
2008-12-24,162.55,40644760
2008-12-26,163.56,58543380
2008-12-29,161.68,90844600
2008-12-30,166.8,97939424
2008-12-31,169.41,130258896
2009-01-02,177.33,121052800
2009-01-05,177.37,156287104
2009-01-06,180.56,140845904
2009-01-07,174.21,148858208
2009-01-08,174.78,150816496
2009-01-09,169.84,152357504
2009-01-12,165.58,144502000
2009-01-13,163.43,158009296
2009-01-14,157.32,157975504
2009-01-15,160.54,179840800
2009-01-16,162.8,197108400
2009-01-20,152.54,168646400
2009-01-21,157.67,175747104
2009-01-22,155.65,178387104
2009-01-23,154.79,159274304
2009-01-26,156.07,149883904
2009-01-27,155.96,131851904
2009-01-28,162.46,152698208
2009-01-29,155.96,156904992
2009-01-30,151.38,184985600
2009-02-02,150.69,166727504
2009-02-03,155,167892192
2009-02-04,151.09,173264400
2009-02-05,154.14,190008096
2009-02-06,158.84,170668896
2009-02-09,158.16,140779008
2009-02-10,150.7,193813696
2009-02-11,151.47,147167600
2009-02-12,151.93,171766304
2009-02-13,149.64,138761792
2009-02-17,143.64,181567808
2009-02-18,142.53,167546704
